"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
1355,"Saxihirc-007","France",357,"Plantae","Saxifraga","Saxifraga hirculus","---",NULL,NULL,4,"Interrogation","Inquiry",NULL,2020,NULL,"CBN-FC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2018,"0",2019,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,46.490757,6.083978,"Gouille à l'Ours",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-10-20 16:19:00","2020-10-21 14:48:00","0101000020E61000007E552E54FE5518403CA41820D13E4740",False
1133,"Querilex-005","France",421,"Plantae","Quercus","Quercus ilex","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,1997,NULL,"Courtade",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Cicatrisation des milieux littoraux.
Réduction de l'érosion.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",34,"Oui","Yes",30,"Non","No",1983,"0",1995,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,43.003373,6.212811,NULL,NULL,"SO",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-06-07 10:02:00","2020-10-09 09:42:00","0101000020E61000008EEA7420EBD918403F58C6866E804540",False
1282,"Tuliagen-005","France",261,"Plantae","Tulipa","Tulipa agenensis","---",NULL,NULL,5,"Citation","Citation","true",NULL,2016,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2014,"2014",2016,"2014",24,"Suivi post","Monitoring post-interventions",30,30,NULL,NULL,NULL,"Site de Malouesse","Site de Malouesse","0.1",34,"Oui","Yes",33,"Probable","Likely",NULL,"Friche post-culturale",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",30,"Non","No",NULL,30,"Non","No","A few hours",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"1400","3 oliviers et 1 amandier sont déplacés en même temps que les tulipes afin de préserver le micro habitat.",2,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",30,"Non","No","Une population témoin est définie et comparée chaque année.",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,35,"Incertain","Uncertain",50,"Positif","Positive",53,"Neutre","Neutral",53,"Neutre","Neutral",NULL,16,"Margaux","Julien","2020-01-06 08:58:00","2020-01-14 12:45:00",NULL,False
1359,"Tuliclus-001","France",510,"Plantae","Tulipa","Tulipa clusiana","---",NULL,NULL,4,"Interrogation","Inquiry","false",2020,2018,"Emilie Chammard","Création de population sur une parcelle vinicole bio.",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,34,"Oui","Yes","Sauvetage d'individus. Pieds présents au pied de vignes destinées à l'arrachage et au labour.",NULL,68,"Colonisation assistée","Assisted colonization",72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2015,"0",2016,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,45.057579,-0.584576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,30,"Non","No",39,"Nature","Nature",30,"Non","No","Bulbes",34,"Oui","Yes","0",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",34,"Oui","Yes",61,"Très détaillés","Very detailed",30,"Non","No",1,"59","Rechaussage et travail sur la vigne.",NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",NULL,6,"Anaël","Mayeur","2020-10-27 15:09:00","2020-10-28 14:40:00","0101000020E61000000ED940BAD8B4E2BFDBF7A8BF5E874640",False
795,"Garinige-002","France",249,"Plantae","Garidella","Garidella nigellastrum","---",NULL,NULL,6,"Communication personnelle","Personnal communication","false",2015,2012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2011,"0",2012,"0",23,"En cours","Ongoing",34,30,NULL,NULL,NULL,"La grande Bastide",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-08-29 15:21:00","2018-08-29 15:23:00",NULL,NULL
1283,"Allieric-001","France",481,"Plantae","Allium","Allium ericetorum","---","NA","NA",5,"Citation","Citation","false",2020,NULL,"CBN Brest, PNR de Birère, Bretagne Vivante",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-72 : [...] ont été réintroduits sur la commune d’Herbignac, en Loire-Atlantique. Un lieu où elle venait d’être redécouverte, mais aussi d’où elle venait tout juste de disparaître (sans doute mangée par des rongeurs) ! Un petit coup de pouce a donc été organisé pour l’aider à se réinstaller.[...] « C’était important de le faire, explique Aurélia Lachaud, du fait de la forte responsabilité que détient la région Pays de la Loire dans la conservation de cette plante au sein de son aire armoricaine, une aire disjointe au sein de son aire globale de répartition. ».","2009","0",30,"Non","No",NULL,NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2018,"0",2018,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,47.418324,-2.30481,"Coët-Caret",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",39,"Nature","Nature",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"169",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-01-08 10:23:00","2021-12-07 12:41:00","0101000020E610000038F3AB39407002C0E2900DA48BB54740",False
670,"Erucsupi-028","France",193,"Plantae","Erucastrum","Erucastrum supinum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2012,NULL,NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.678,4.645,"Gravière Morgagni-Zeimett - Ilôt à l'Est du site",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 02:18:00","2018-07-18 02:21:00","0101000020E610000014AE47E17A941240105839B4C8564840",NULL
583,"Cerasubm-011","France",168,"Plantae","Ceratophyllum","Ceratophyllum submersum","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2013,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,30,NULL,48.081,0.365,"Lieu-dit Gourdaine - Parcelle ZN78",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-13 14:17:00","2018-07-13 14:19:00","0101000020E61000005C8FC2F5285CD73FEE7C3F355E0A4840",NULL
947,"Genilini-008","France",202,"Plantae","Genista","Genista linifolia","---",NULL,NULL,4,"Interrogation","Inquiry","false",2018,1998,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Opération de renforcement de la population (plage de la Courtade) pour la pérennisation des habitats présents.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",1998,"0",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,43.00494,6.215195,"Porquerolles",NULL,"0",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",34,"Oui","Yes","Mise en défend supplémentaire après plantation.",9,"National","National",30,"Non","No",38,"Captif","Captivity",30,"Non","No",NULL,30,"Non","No",NULL,34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Culture au CBN Med",41,"Aucun","None",30,"Non","No",64,"Peu détaillés","Briefly detailed",30,"Non","No",1,"200",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2018-12-20 14:31:00","2020-10-09 09:01:00","0101000020E6100000060DFD135CDC18409B38B9DFA1804540",False
1134,"Juniphoe-004","France",422,"Plantae","Juniperus","Juniperus phoenicea","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,1997,NULL,"Courtade",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Cicatrisation des milieux littoraux.
Réduction de l'érosion.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",34,"Oui","Yes",30,"Non","No",1988,"0",1995,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,43.003373,6.212811,NULL,NULL,"SO",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-06-07 10:08:00","2020-10-09 09:35:00","0101000020E61000008EEA7420EBD918403F58C6866E804540",False
826,"Pingvulg-002","France",270,"Plantae","Pinguicula","Pinguicula vulgaris","---",NULL,NULL,4,"Interrogation","Inquiry",NULL,2018,2003,"RN Petite Camargue Alsacienne : Philippe Knibiely, Léa Merkling",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No",NULL,"Aménagements du Rhin ayant une influence sur le système naturel (hauteur de nappe notamment). Pollutions liées à l'agriculture.",NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1999,NULL,2003,NULL,26,"Arrêté","Stopped",30,30,NULL,NULL,NULL,"Grand marais",NULL,"3",34,"Oui","Yes",33,"Probable","Likely",NULL,"Prairie humide / marécageuse",34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,8,"Régional","Regional",30,"Non","No",38,"Captif","Captivity",30,"Non","No","Graines et plants issus d'une mise culture au CBM.",30,"Non","No","2-7 ans",34,"Oui","Yes",30,"Non","No",34,"Oui","Yes","Récolte de plantules, changement de stade, récolte et semis des graines.",42,"Certains","Some",34,"Oui","Yes",64,"Peu détaillés","Briefly detailed",46,"Années","Years",3,NULL,"1er semis : 0,04 grammes de graines
2nd semis : 0,01 grammes de graines
3eme semis : plantes adultes en pots",5,30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes","Désaccord au sein de usagers et/ou gestionnaires pour la réimplantation de la population : conflits d'intérêts avec le personnel de la réserve.","Pas de valeurs de suivi pour les semis de graines.",52,"Non exprimé","Not expressed",51,"Négatif","Negative",52,"Non exprimé","Not expressed",51,"Négatif","Negative",NULL,6,"Anaël","Mayeur","2018-10-24 09:42:00","2018-11-28 14:50:00",NULL,NULL
474,"Arencont-001","France",128,"Plantae","Arenaria","Arenaria controversa","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2012,NULL,"Vérifier le nombre d'interventions et les années",21,"Pas clair","Unclear",NULL,NULL,NULL,34,"Oui","Yes",NULL,"Carrière de Bléré : observation d'espèces protégées et proposition de mesures compensatoires après autorisation d'exploitation: réaménagement écologique, ""volonté des partenaires souhaitant diminuer l’impact d’une Installation Classée""",67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2005,NULL,2006,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,47.305,0.945,"Carrière de Bléré",NULL,"0,2",NULL,NULL,NULL,33,"Probable","Likely",NULL,"Pelouse calcicole",30,"Non","No",30,"Non","No",30,"Non","No",NULL,9,"National","National",30,"Non","No",39,"Nature","Nature",NULL,NULL,NULL,"Décapage ""en masse"" pour récupérer le substrat et la banque de graines puis régalage",34,"Oui","Yes","0",30,"Non","No",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,63,"Moyennement détaillés","Moderately detailed",NULL,NULL,NULL,NULL,"Inconnu","Réaménagement écologique de zones exploitées : apport de substrat pour recréer un sol et recréation de relief par des merlons",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-09 08:16:00","2018-09-10 09:11:00","0101000020E61000003D0AD7A3703DEE3FD7A3703D0AA74740",NULL
390,"Phylnodi-001","France",55,"Plantae","Phyla","Phyla nodiflora","---",NULL,NULL,5,"Citation","Citation","true",2021,2020,"CBN Corse, CBN Pq",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No",NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",1995,"0",1995,"0",26,"Arrêté","Stopped",30,30,NULL,42.99428,9.442646,"Cala Francese, bord d'étang saumâtre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,"30 marcottes racinées ; origine = Derrière la zone humide de A Cala - Rogliano, plage de Barcaggio - Haute-Corse - Corse - France
(bc-00-02-28)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"""espèce a disparu [...] sans qu'aucune régénaration naturelle ne se soit maintenue""",51,"Négatif","Negative",52,"Non exprimé","Not expressed",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-06-28 13:23:00","2021-01-08 14:12:00","0101000020E610000012691B7FA2E2224090882991447F4540",False
1284,"Tulisylv-007","France",482,"Plantae","Tulipa","Tulipa sylvestris","Tulipa sylvestris sylvestris","NA","NA",5,"Citation","Citation","false",2020,2019,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","bc-00-01-75 : ""[...] l’objectif de maintenir la Tulipe dans un contexte socio-économique de production agricole.""",NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2009,"0",2009,"0",24,"Suivi post","Monitoring post-interventions",34,30,NULL,NULL,NULL,"La Tarcière",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No",NULL,30,"Non","No","19",31,"N'est pas applicable","Not applicable",30,"Non","No",34,"Oui","Yes","bc-00-01-75 : ""[...] a pu être conduite grâce à la vigne expérimentale qu’entretient le Jardin Botanique de Nantes (JBN) depuis 1990 dans
laquelle il a pu multiplier rapidement, grâce à des techniques d’entretien traditionnelles de
la vigne (manuelles), des bulbes de Tulipe sauvage provenant d’une parcelle du vignoble
nantais située sur la commune de Mouzillon.""",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No",1,"35",NULL,10,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",34,"Oui","Yes",NULL,NULL,52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",52,"Non exprimé","Not expressed",NULL,4,"Bruno","Colas","2020-01-10 14:31:00","2020-01-14 11:37:00",NULL,False
1135,"Juniphoe-005","France",422,"Plantae","Juniperus","Juniperus phoenicea","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,1997,NULL,"Courtade",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Cicatrisation des milieux littoraux.
Réduction de l'érosion.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",34,"Oui","Yes",30,"Non","No",1995,"0",1995,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,43.003373,6.212811,NULL,NULL,"SO",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-06-07 10:08:00","2020-10-09 09:41:00","0101000020E61000008EEA7420EBD918403F58C6866E804540",False
