"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
45,"Alisgram-004","United Kingdom",13,"Plantae","Alisma","Alisma gramineum","---","SO","SO",5,"Citation","Citation","true",2015,2010,NULL,"same site as for alisgram-003",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"SO","SO",30,"Non","No","in bc-00-00-80 : ""plant out and provide the most suitable conditions possible for self-sustaining populations of at least 50 individuals at or as near as possible to two former sites in Cambridgeshire and Lincolnshire""",NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2009,"0",2009,"0",24,"Suivi post","Monitoring post-interventions",30,NULL,NULL,52.73906,-0.323962,"Baston Fen Nat Res",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,"Aucun","None",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,4,"Bruno","Colas","2018-03-22 20:56:00","2020-03-31 22:42:00","0101000020E61000006364C91CCBBBD4BF11E4A084995E4A40",False
494,"Woodilve-005","United Kingdom",136,"Plantae","Woodsia","Woodsia ilvensis","---",NULL,NULL,3,"Requête","Request","true",2013,2007,"http://www.carrifran.org.uk/about/what-we-have-achieved/",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2003,NULL,2004,NULL,24,"Suivi post","Monitoring post-interventions",34,NULL,NULL,NULL,NULL,"Carrifran",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-10 13:27:00","2018-07-10 13:29:00",NULL,NULL
75,"Bisobona-031","Slovakia",3,"Animalia","Bison","Bison bonasus","---",NULL,NULL,3,"Requête","Request","true",2018,2014,NULL,"Mont Bukovské vrchy, Parc Národný Poloniny ( - District de Snina - Région de Prešov - Slovaquie)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mont Bukovské vrchy, Parc Národný Poloniny",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-03-30 15:10:00","2018-05-18 15:39:00",NULL,NULL
1154,"Isoehist-001","Spain",437,"Plantae","Isoetes","Isoetes histrix","---","NA","NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA","Pb in Type and Biol Mat.",20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,"Provenance in bc-00-01-66 = ""same pop"", although it is a ""new pop""...",39.835581,2.868384,"Clot d'Albarca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Temporary ponds",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Natural Park ; Private property.",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","Provenance in bc-00-01-66 = ""same pop"", although it is a ""new pop""...",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,NULL,"3","bc-00-01-66: Preliminary action = temporal pond restoration ; post-RST action = Control of natural vegetation.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-27 12:48:00","2019-06-27 14:51:00","0101000020E610000012F5824F73F2064059147651F4EA4340",False
1278,"Marsquad-004","France",224,"Plantae","Marsilea","Marsilea quadrifolia","---","NA","NA",5,"Citation","Citation","false",2019,2017,"CEN Pays-de-la-Loire",NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,"1979","1",30,"Non","No",NULL,NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2011,"0",2011,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,47.344687,-1.209337,"Boire de la Rompoure",NULL,"8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,1,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-12-18 16:32:00","2020-01-14 11:03:00","0101000020E6100000EA7B0DC17159F3BF9D2D20B41EAC4740",False
1352,"Chamhumi-002","France",305,"Plantae","Chamaerops","Chamaerops humilis","---",NULL,NULL,4,"Interrogation","Inquiry","false",2020,2004,NULL,NULL,20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Opérations de cicatrisation du milieu et lutte contre une espèce exotique exotique envahissante.",NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1997,"0",NULL,NULL,NULL,NULL,NULL,30,34,NULL,NULL,NULL,"Le Trayas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"National","National",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2020-10-08 12:34:00","2020-10-08 12:43:00",NULL,False
166,"Caprcapr-001","France",18,"Animalia","Capreolus","Capreolus capreolus","---",NULL,NULL,3,"Requête","Request","true",2018,2008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Montagne du Bougès, Parc National des Cévennes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-04-17 10:00:00","2018-04-17 12:27:00",NULL,NULL
688,"Gladdubi-001","France",204,"Plantae","Gladiolus","Gladiolus dubius","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2015,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,43.507,4.132,"Parcelles de compensation < Domaine de l'Espiguette",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 12:33:00","2018-07-18 12:36:00","0101000020E6100000BA490C022B87104037894160E5C04540",NULL
882,"Phalaqua-001","France",301,"Plantae","Phalaris","Phalaris aquatica","---",NULL,NULL,4,"Interrogation","Inquiry","false",2023,2017,NULL,NULL,19,"Axé sur la conservation","Conservation-driven",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Réalimentation de la nappe alluviale du Gapeau.",66,"Renforcement","Reinforcement",71,"Réintroduction","Reintroduction",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2015,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,43.120219,6.156418,"Site de la Dindonne",NULL,"0",34,"Oui","Yes",33,"Probable","Likely",NULL,NULL,30,"Non","No",30,"Non","No",30,"Non","No",NULL,8,"Régional","Regional",34,"Oui","Yes",40,"Les deux","Both",30,"Non","No",NULL,34,"Oui","Yes","1",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",1,"6220",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",30,"Non","No",NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",NULL,6,"Anaël","Mayeur","2018-11-28 10:08:00","2023-05-05 07:41:00","0101000020E6100000DE054A0A2CA01840CDAD1056638F4540",False
1128,"Philangu-001","France",427,"Plantae","Phillyrea","Phillyrea angustifolia","---",NULL,NULL,4,"Interrogation","Inquiry","false",2019,1997,NULL,"Courtade",20,"Axé sur l'atténuation ","Mitigation-driven",NULL,NULL,NULL,30,"Non","No","Cicatrisation des milieux littoraux.
Réduction de l'érosion.",NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",34,"Oui","Yes",30,"Non","No",1986,"0",1995,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,34,NULL,43.003373,6.212811,NULL,NULL,"SO",31,"N'est pas applicable","Not applicable",31,"N'est pas applicable","Not applicable",NULL,NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",NULL,41,"Aucun","None",NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,"Inconnus","Unknown",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,"Anaël","Mayeur","2019-06-06 12:10:00","2020-10-09 09:38:00","0101000020E61000008EEA7420EBD918403F58C6866E804540",False
789,"Centpumi-001","Greece",244,"Plantae","Centaurea","Centaurea pumilio","---",NULL,"commun-006",3,"Requête","Request","true",2018,2014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2012,"0",2012,"0",24,"Suivi post","Monitoring post-interventions",30,34,NULL,35.268857,23.559142,"Kedrodasos Natura 2000 site GR4340015",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-08-29 13:11:00","2018-08-29 13:19:00","0101000020E6100000EED11BEE238F37407C26FBE769A24140",NULL
754,"Leucaest-002","Italy",235,"Plantae","Leucojum","Leucojum aestivum","---",NULL,NULL,5,"Citation","Citation","true",2015,2005,"bc-00-01-02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2003,"0",NULL,NULL,23,"En cours","Ongoing",34,30,NULL,44.55,12.03,"Fascia boscata del Canale dei Mulini, Riserva Naturale di Alfonsine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-23 19:24:00","2018-07-23 19:27:00","0101000020E61000008FC2F5285C0F28406666666666464640",NULL
6,"Abiealba-001","Italy",7,"Plantae","Abies","Abies alba","---",NULL,NULL,4,"Interrogation","Inquiry","false",2016,2010,"grossi@et.unipv.it / Vignali G., Piovani P. & Arduini F., 1998. Progetto Life Natura Appennino foresta d’Europa. Regione Emilia-Romagna, Commissione Europea-D.G. XI, Parco dei Cento Laghi. / Progetto Life Natura '95 ""Appenino foresta d'Europa - Misure di salvaguardia delle popolazioni relitte di Abies alba Miller, Picea excelsa Lam., Taxus baccata L. e dei loro habitat naturali sull' Appennino emiliano"".","Certainement plusieurs sites de réintroduction",19,"Axé sur la conservation","Conservation-driven",NULL,"SO",NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",71,"Réintroduction","Reintroduction",74,"Dans la même population","Same population",30,"Non","No",30,"Non","No",2000,"2",2000,"2",24,"Suivi post","Monitoring post-interventions",30,30,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",33,"Probable","Likely",NULL,"Beech forest",30,"Non","No",30,"Non","No",30,"Non","No",NULL,8,"Régional","Regional",34,"Oui","Yes",40,"Les deux","Both",30,"Non","No",NULL,34,"Oui","Yes","qq a",34,"Oui","Yes",30,"Non","No",30,"Non","No",NULL,41,"Aucun","None",30,"Non","No",62,"Assez détaillés","Fairly detailed",30,"Non","No",NULL,NULL,"""10000 plantules pour les 2 espèces (Abies alba et Picea abies)
Groupes de 10 à 20 individus provenant de plantes mères différentes""",NULL,34,"Oui","Yes",34,"Oui","Yes",30,"Non","No",30,"Non","No",30,"Non","No",NULL,34,"Oui","Yes",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",50,"Positif","Positive",NULL,4,"Bruno","Colas","2018-03-19 17:12:00","2023-06-29 14:53:00",NULL,False
198,"Lutrlutr-004","Sweden",24,"Animalia","Lutra","Lutra lutra","---",NULL,NULL,3,"Requête","Request","true",2018,2010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",76,"Dans autre(s) population(s)","Other population(s)",NULL,NULL,NULL,NULL,NULL,NULL,1987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lac Harpsundssjön",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-04-20 09:37:00","2018-04-20 11:47:00",NULL,NULL
699,"Hottpalu-002","Switzerland",213,"Plantae","Hottonia","Hottonia palustris","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 15:15:00","2019-04-02 14:19:00",NULL,NULL
79,"Bisobona-035","Ukraine",3,"Animalia","Bison","Bison bonasus","---",NULL,NULL,3,"Requête","Request","true",2018,2011,NULL,"Population Nadvirnyanska
Nadvirna (Oblast d'Ivano-Frankivsk -  - Ukraine)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",71,"Réintroduction","Reintroduction",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,"Aïssa","Morin","2018-04-03 09:44:00","2018-05-18 15:42:00",NULL,NULL
